valor;ano;dataAtualizacao;cod_cns
19.22;01/04/2020;16/12/2021 00:00;15.91-7
26.04;01/04/2020;16/12/2021 00:00;135.82-2
19.22;01/04/2020;16/12/2021 00:00;18.82-0
19.22;01/04/2020;16/12/2021 00:00;137.76-0
19.22;01/04/2020;16/12/2021 00:00;18.00-2
19.22;01/04/2020;16/12/2021 00:00;18.60-6
19.22;01/04/2020;16/12/2021 00:00;19.72-9
19.22;01/04/2020;16/12/2021 00:00;18.91-1
19.22;01/04/2020;16/12/2021 00:00;135.87-1
19.22;01/04/2020;16/12/2021 00:00;16.18-8
19.22;01/04/2020;16/12/2021 00:00;18.94-5
19.22;01/04/2020;16/12/2021 00:00;18.80-4
19.22;01/04/2020;16/12/2021 00:00;17.46-7
12.82;01/04/2020;16/12/2021 00:00;173.92-2
19.22;01/04/2020;16/12/2021 00:00;18.28-3
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;19.37-2
19.22;01/04/2020;16/12/2021 00:00;146.42-3
26.04;01/04/2020;16/12/2021 00:00;16.94-9
19.22;01/04/2020;16/12/2021 00:00;19.69-5
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;17.02-0
19.22;01/04/2020;16/12/2021 00:00;16.29-5
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;20.78-4
19.22;01/04/2020;16/12/2021 00:00;20.27-1
19.22;01/04/2020;16/12/2021 00:00;18.49-9
19.22;01/04/2020;16/12/2021 00:00;16.30-3
19.22;01/04/2020;16/12/2021 00:00;16.22-0
19.22;01/04/2020;16/12/2021 00:00;16.91-5
19.22;01/04/2020;16/12/2021 00:00;17.05-3
19.22;01/04/2020;16/12/2021 00:00;16.78-2
19.22;01/04/2020;16/12/2021 00:00;18.67-1
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;137.07-5
19.22;01/04/2020;16/12/2021 00:00;17.00-4
19.22;01/04/2020;16/12/2021 00:00;16.99-8
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;17.25-1
19.22;01/04/2020;16/12/2021 00:00;18.38-2
19.22;01/04/2020;16/12/2021 00:00;136.12-7
19.22;01/04/2020;16/12/2021 00:00;19.06-7
19.22;01/04/2020;16/12/2021 00:00;18.41-6
19.22;01/04/2020;16/12/2021 00:00;20.80-0
19.22;01/04/2020;16/12/2021 00:00;19.87-7
26.04;01/04/2020;16/12/2021 00:00;18.93-7
19.22;01/04/2020;16/12/2021 00:00;190.91-8
19.22;01/04/2020;16/12/2021 00:00;18.59-8
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;16.05-5
19.22;01/04/2020;16/12/2021 00:00;18.44-0
19.22;01/04/2020;16/12/2021 00:00;19.95-0
19.22;01/04/2020;16/12/2021 00:00;18.01-0
19.22;01/04/2020;16/12/2021 00:00;136.23-4
19.22;01/04/2020;16/12/2021 00:00;19.45-5
19.22;01/04/2020;16/12/2021 00:00;20.90-9
19.22;01/04/2020;16/12/2021 00:00;18.61-4
6.41;01/04/2020;16/12/2021 00:00;20.94-1
6.41;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;19.77-8
19.22;01/04/2020;16/12/2021 00:00;18.37-4
19.22;01/04/2020;16/12/2021 00:00;18.78-8
19.22;01/04/2020;16/12/2021 00:00;136.45-7
19.22;01/04/2020;16/12/2021 00:00;136.46-5
12.82;01/04/2020;16/12/2021 00:00;18.14-3
19.22;01/04/2020;16/12/2021 00:00;15.96-6
19.22;01/04/2020;16/12/2021 00:00;16.87-3
19.22;01/04/2020;16/12/2021 00:00;16.95-6
19.22;01/04/2020;16/12/2021 00:00;19.55-4
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;15.80-0
19.22;01/04/2020;16/12/2021 00:00;136.65-5
19.22;01/04/2020;16/12/2021 00:00;15.62-8
19.22;01/04/2020;16/12/2021 00:00;19.11-7
19.22;01/04/2020;16/12/2021 00:00;35.01-4
19.22;01/04/2020;16/12/2021 00:00;20.70-1
19.22;01/04/2020;16/12/2021 00:00;18.74-7
19.22;01/04/2020;16/12/2021 00:00;16.43-6
19.22;01/04/2020;16/12/2021 00:00;18.46-5
19.22;01/04/2020;16/12/2021 00:00;16.31-1
19.22;01/04/2020;16/12/2021 00:00;19.28-1
19.22;01/04/2020;16/12/2021 00:00;15.82-6
19.22;01/04/2020;16/12/2021 00:00;20.72-7
19.22;01/04/2020;16/12/2021 00:00;26-5
19.22;01/04/2020;16/12/2021 00:00;16.92-3
19.22;01/04/2020;16/12/2021 00:00;16.89-9
19.22;01/04/2020;16/12/2021 00:00;17.32-7
6.41;01/04/2020;16/12/2021 00:00;19.47-1
19.22;01/04/2020;16/12/2021 00:00;18.29-1
19.22;01/04/2020;16/12/2021 00:00;16.26-1
19.22;01/04/2020;16/12/2021 00:00;146.98-5
19.22;01/04/2020;16/12/2021 00:00;19.93-5
19.22;01/04/2020;16/12/2021 00:00;20.02-4
19.22;01/04/2020;16/12/2021 00:00;135.78-0
19.22;01/04/2020;16/12/2021 00:00;20.64-4
19.22;01/04/2020;16/12/2021 00:00;17.29-3
19.22;01/04/2020;16/12/2021 00:00;130.53-4
19.22;01/04/2020;16/12/2021 00:00;16.97-2
19.22;01/04/2020;16/12/2021 00:00;18.97-8
12.82;01/04/2020;16/12/2021 00:00;17.31-9
19.22;01/04/2020;16/12/2021 00:00;17.98-8
19.22;01/04/2020;16/12/2021 00:00;17.57-4
19.22;01/04/2020;16/12/2021 00:00;18.99-4
19.22;01/04/2020;16/12/2021 00:00;17.38-4
19.22;01/04/2020;16/12/2021 00:00;18.75-4
19.22;01/04/2020;16/12/2021 00:00;18.95-2
19.22;01/04/2020;16/12/2021 00:00;19.19-0
19.22;01/04/2020;16/12/2021 00:00;17.17-8
19.22;01/04/2020;16/12/2021 00:00;18.54-9
19.22;01/04/2020;16/12/2021 00:00;15.54-5
19.22;01/04/2020;16/12/2021 00:00;18.25-9
19.22;01/04/2020;16/12/2021 00:00;18.06-9
19.22;01/04/2020;16/12/2021 00:00;15.88-3
19.22;01/04/2020;16/12/2021 00:00;16.79-0
26.04;01/04/2020;16/12/2021 00:00;135.94-7
12.82;01/04/2020;16/12/2021 00:00;20.52-9
38.19;01/04/2020;16/12/2021 00:00;16.13-9
19.22;01/04/2020;16/12/2021 00:00;16.16-2
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;137.05-9
19.22;01/04/2020;16/12/2021 00:00;19.90-1
19.22;01/04/2020;16/12/2021 00:00;19.03-4
19.22;01/04/2020;16/12/2021 00:00;20.69-3
19.22;01/04/2020;16/12/2021 00:00;203.54-7
19.22;01/04/2020;16/12/2021 00:00;17.45-9
19.22;01/04/2020;16/12/2021 00:00;19.79-4
6.41;01/04/2020;16/12/2021 00:00;20.85-9
19.22;01/04/2020;16/12/2021 00:00;18.64-8
19.22;01/04/2020;16/12/2021 00:00;18.65-5
19.22;01/04/2020;16/12/2021 00:00;146.55-5
19.22;01/04/2020;16/12/2021 00:00;137.14-1
19.22;01/04/2020;16/12/2021 00:00;18.57-2
19.22;01/04/2020;16/12/2021 00:00;18.66-3
19.22;01/04/2020;16/12/2021 00:00;20.54-5
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;18.86-1
19.22;01/04/2020;16/12/2021 00:00;18.90-3
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;17.42-6
19.22;01/04/2020;16/12/2021 00:00;18.88-7
19.22;01/04/2020;16/12/2021 00:00;18.92-9
19.22;01/04/2020;16/12/2021 00:00;19.12-5
19.22;01/04/2020;16/12/2021 00:00;17.34-3
19.22;01/04/2020;16/12/2021 00:00;18.16-8
19.22;01/04/2020;16/12/2021 00:00;18.17-6
19.22;01/04/2020;16/12/2021 00:00;16.80-8
19.22;01/04/2020;16/12/2021 00:00;18.70-5
19.22;01/04/2020;16/12/2021 00:00;18.43-2
19.22;01/04/2020;16/12/2021 00:00;18.15-0
19.22;01/04/2020;16/12/2021 00:00;17.52-5
19.22;01/04/2020;16/12/2021 00:00;16.17-0
19.22;01/04/2020;16/12/2021 00:00;17.03-8
19.22;01/04/2020;16/12/2021 00:00;19.29-9
19.22;01/04/2020;16/12/2021 00:00;20.01-6
19.22;01/04/2020;16/12/2021 00:00;135.48-3
19.22;01/04/2020;16/12/2021 00:00;18.20-0
19.22;01/04/2020;16/12/2021 00:00;153.79-1
19.22;01/04/2020;16/12/2021 00:00;20.18-0
19.22;01/04/2020;16/12/2021 00:00;19.20-8
19.22;01/04/2020;16/12/2021 00:00;20.04-0
19.22;01/04/2020;16/12/2021 00:00;19.80-2
19.22;01/04/2020;16/12/2021 00:00;20.14-9
19.22;01/04/2020;16/12/2021 00:00;20.21-4
26.04;01/04/2020;16/12/2021 00:00;136.89-5
19.22;01/04/2020;16/12/2021 00:00;20.20-6
19.22;01/04/2020;16/12/2021 00:00;15.93-3
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;18.26-7
19.22;01/04/2020;16/12/2021 00:00;18.36-6
19.22;01/04/2020;16/12/2021 00:00;16.66-7
12.82;01/04/2020;16/12/2021 00:00;19.32-3
19.22;01/04/2020;16/12/2021 00:00;17.07-9
19.22;01/04/2020;16/12/2021 00:00;17.36-8
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;19.42-2
19.22;01/04/2020;16/12/2021 00:00;17.53-3
19.22;01/04/2020;16/12/2021 00:00;19.82-8
19.22;01/04/2020;16/12/2021 00:00;19.78-6
19.22;01/04/2020;16/12/2021 00:00;19.78-6
19.22;01/04/2020;16/12/2021 00:00;17.56-6
19.22;01/04/2020;16/12/2021 00:00;17.35-0
19.22;01/04/2020;16/12/2021 00:00;
26.04;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;17.58-2
26.04;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;20.50-3
19.22;01/04/2020;16/12/2021 00:00;18.55-6
12.82;01/04/2020;16/12/2021 00:00;17.40-0
19.22;01/04/2020;16/12/2021 00:00;17.50-9
19.22;01/04/2020;16/12/2021 00:00;15.55-2
19.22;01/04/2020;16/12/2021 00:00;18.58-0
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;16.52-7
12.82;01/04/2020;16/12/2021 00:00;20.13-1
19.22;01/04/2020;16/12/2021 00:00;18.21-8
19.22;01/04/2020;16/12/2021 00:00;16.51-9
19.22;01/04/2020;16/12/2021 00:00;15.94-1
19.22;01/04/2020;16/12/2021 00:00;20.73-5
19.22;01/04/2020;16/12/2021 00:00;136.14-3
19.22;01/04/2020;16/12/2021 00:00;18.87-9
19.22;01/04/2020;16/12/2021 00:00;136.15-0
19.22;01/04/2020;16/12/2021 00:00;16.40-2
19.22;01/04/2020;16/12/2021 00:00;19.91-9
19.22;01/04/2020;16/12/2021 00:00;137.12-5
19.22;01/04/2020;16/12/2021 00:00;137.68-7
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;16.88-1
19.22;01/04/2020;16/12/2021 00:00;15.50-3
19.22;01/04/2020;16/12/2021 00:00;136.33-3
19.22;01/04/2020;16/12/2021 00:00;16.81-6
19.22;01/04/2020;16/12/2021 00:00;18.11-9
19.22;01/04/2020;16/12/2021 00:00;17.04-6
19.22;01/04/2020;16/12/2021 00:00;18.98-6
12.82;01/04/2020;16/12/2021 00:00;17.51-7
29.85;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;18.52-3
19.22;01/04/2020;16/12/2021 00:00;17.27-7
19.22;01/04/2020;16/12/2021 00:00;19.86-9
19.22;01/04/2020;16/12/2021 00:00;18.79-6
12.82;01/04/2020;16/12/2021 00:00;15.92-5
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;16.62-6
19.22;01/04/2020;16/12/2021 00:00;20.34-7
19.22;01/04/2020;16/12/2021 00:00;136.82-0
19.22;01/04/2020;16/12/2021 00:00;135.58-2
19.22;01/04/2020;16/12/2021 00:00;110.15-5
19.22;01/04/2020;16/12/2021 00:00;20.10-7
19.22;01/04/2020;16/12/2021 00:00;19.57-0
19.22;01/04/2020;16/12/2021 00:00;20.06-5
6.41;01/04/2020;16/12/2021 00:00;19.70-3
19.22;01/04/2020;16/12/2021 00:00;20.08-1
19.22;01/04/2020;16/12/2021 00:00;19.62-0
12.82;01/04/2020;16/12/2021 00:00;15.49-5
19.22;01/04/2020;16/12/2021 00:00;15.81-8
19.22;01/04/2020;16/12/2021 00:00;19.66-1
19.22;01/04/2020;16/12/2021 00:00;20.58-6
19.22;01/04/2020;16/12/2021 00:00;19.61-2
19.22;01/04/2020;16/12/2021 00:00;135.80-6
19.22;01/04/2020;16/12/2021 00:00;20.30-5
19.22;01/04/2020;16/12/2021 00:00;16.25-3
19.22;01/04/2020;16/12/2021 00:00;20.60-2
19.22;01/04/2020;16/12/2021 00:00;18.18-4
19.22;01/04/2020;16/12/2021 00:00;19.64-6
19.22;01/04/2020;16/12/2021 00:00;16.96-4
19.22;01/04/2020;16/12/2021 00:00;137.78-6
19.22;01/04/2020;16/12/2021 00:00;16.63-4
19.22;01/04/2020;16/12/2021 00:00;16.58-4
19.22;01/04/2020;16/12/2021 00:00;18.56-4
19.22;01/04/2020;16/12/2021 00:00;20.63-6
19.22;01/04/2020;16/12/2021 00:00;20.15-6
26.04;01/04/2020;16/12/2021 00:00;20.11-5
19.22;01/04/2020;16/12/2021 00:00;136.99-4
33.46;01/04/2020;16/12/2021 00:00;20.82-6
19.22;01/04/2020;16/12/2021 00:00;16.71-7
19.22;01/04/2020;16/12/2021 00:00;20.56-0
19.22;01/04/2020;16/12/2021 00:00;16.77-4
19.22;01/04/2020;16/12/2021 00:00;15.52-9
19.22;01/04/2020;16/12/2021 00:00;16.46-9
19.22;01/04/2020;16/12/2021 00:00;191.41-1
19.22;01/04/2020;16/12/2021 00:00;19.15-8
19.22;01/04/2020;16/12/2021 00:00;18.85-3
19.22;01/04/2020;16/12/2021 00:00;20.89-1
19.22;01/04/2020;16/12/2021 00:00;136.71-3
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;16.72-5
19.22;01/04/2020;16/12/2021 00:00;16.44-4
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;20.09-9
6.41;01/04/2020;16/12/2021 00:00;16.68-3
19.22;01/04/2020;16/12/2021 00:00;16.19-6
19.22;01/04/2020;16/12/2021 00:00;20.55-2
26.04;01/04/2020;16/12/2021 00:00;16.64-2
19.22;01/04/2020;16/12/2021 00:00;18.05-1
19.22;01/04/2020;16/12/2021 00:00;19.89-3
19.22;01/04/2020;16/12/2021 00:00;154.13-8
12.82;01/04/2020;16/12/2021 00:00;19.54-7
19.22;01/04/2020;16/12/2021 00:00;16.90-7
19.22;01/04/2020;16/12/2021 00:00;18.13-5
19.22;01/04/2020;16/12/2021 00:00;17.33-5
19.22;01/04/2020;16/12/2021 00:00;18.03-6
19.22;01/04/2020;16/12/2021 00:00;16.61-8
19.22;01/04/2020;16/12/2021 00:00;19.75-2
19.22;01/04/2020;16/12/2021 00:00;19.83-6
19.22;01/04/2020;16/12/2021 00:00;16.56-8
19.22;01/04/2020;16/12/2021 00:00;18.72-1
19.22;01/04/2020;16/12/2021 00:00;136.07-7
19.22;01/04/2020;16/12/2021 00:00;15.84-2
19.22;01/04/2020;16/12/2021 00:00;16.65-9
19.22;01/04/2020;16/12/2021 00:00;16.98-0
19.22;01/04/2020;16/12/2021 00:00;16.67-5
12.82;01/04/2020;16/12/2021 00:00;20.62-8
19.22;01/04/2020;16/12/2021 00:00;16.73-3
19.22;01/04/2020;16/12/2021 00:00;16.70-9
19.22;01/04/2020;16/12/2021 00:00;16.54-3
19.22;01/04/2020;16/12/2021 00:00;18.39-0
19.22;01/04/2020;16/12/2021 00:00;18.02-8
6.41;01/04/2020;16/12/2021 00:00;17.49-1
19.22;01/04/2020;16/12/2021 00:00;16.53-5
19.22;01/04/2020;16/12/2021 00:00;17.30-1
19.22;01/04/2020;16/12/2021 00:00;135.88-9
58.19;01/04/2020;16/12/2021 00:00;135.98-8
19.22;01/04/2020;16/12/2021 00:00;16.47-7
19.22;01/04/2020;16/12/2021 00:00;137.71-1
19.22;01/04/2020;16/12/2021 00:00;136.97-8
6.41;01/04/2020;16/12/2021 00:00;136.67-1
19.22;01/04/2020;16/12/2021 00:00;137.83-6
19.22;01/04/2020;16/12/2021 00:00;
12.82;01/04/2020;16/12/2021 00:00;19.27-3
12.82;01/04/2020;16/12/2021 00:00;16.34-5
19.22;01/04/2020;16/12/2021 00:00;15.87-5
19.22;01/04/2020;16/12/2021 00:00;137.77-8
19.22;01/04/2020;16/12/2021 00:00;15.86-7
19.22;01/04/2020;16/12/2021 00:00;18.69-7
19.22;01/04/2020;16/12/2021 00:00;20.57-8
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;20.29-7
19.22;01/04/2020;16/12/2021 00:00;20.59-4
26.04;01/04/2020;16/12/2021 00:00;146.99-3
29.22;01/04/2020;16/12/2021 00:00;137.00-0
26.04;01/04/2020;16/12/2021 00:00;
38.44;01/04/2020;16/08/2021 00:00;154.16-1
19.22;01/04/2020;16/12/2021 00:00;137.72-9
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;15.48-7
19.22;01/04/2020;16/12/2021 00:00;
19.22;01/04/2020;16/12/2021 00:00;19.08-3
406.39;01/03/2020;16/12/2021 00:00;16.13-9
16.86;01/03/2020;16/12/2021 00:00;20.85-9
72.49;01/03/2020;16/12/2021 00:00;
66.10;01/03/2020;16/12/2021 00:00;173.92-2
82.81;01/03/2020;16/12/2021 00:00;19.62-0
40.54;01/03/2020;16/12/2021 00:00;19.89-3
73.23;01/03/2020;16/12/2021 00:00;20.10-7
26.04;01/03/2020;16/12/2021 00:00;
41.48;01/03/2020;16/12/2021 00:00;16.72-5
44.62;01/03/2020;16/12/2021 00:00;16.47-7
69.60;01/03/2020;16/12/2021 00:00;136.97-8
48.71;01/03/2020;16/12/2021 00:00;15.78-4
191.06;01/03/2020;16/12/2021 00:00;20.63-6
313.14;01/03/2020;16/12/2021 00:00;18.27-5
26.04;01/03/2020;16/12/2021 00:00;137.71-1
942.94;01/03/2020;16/12/2021 00:00;18.76-2
26.04;01/03/2020;16/12/2021 00:00;137.74-5
26.04;01/03/2020;16/12/2021 00:00;137.86-9
26.04;01/03/2020;16/12/2021 00:00;146.55-5
26.04;01/03/2020;16/12/2021 00:00;
26.04;01/03/2020;16/12/2021 00:00;18.66-3
26.04;01/03/2020;16/12/2021 00:00;135.62-4
26.04;01/03/2020;16/12/2021 00:00;16.94-9
26.04;01/03/2020;16/12/2021 00:00;19.55-4
26.04;01/03/2020;16/12/2021 00:00;
26.04;01/03/2020;16/12/2021 00:00;16.95-6
128.35;01/03/2020;16/12/2021 00:00;
26.04;01/03/2020;16/12/2021 00:00;137.05-9
10.45;01/03/2020;16/12/2021 00:00;20.81-8
26.04;01/03/2020;16/12/2021 00:00;
37.85;01/03/2020;16/12/2021 00:00;
26.04;01/03/2020;16/12/2021 00:00;18.57-2
26.04;01/03/2020;16/12/2021 00:00;137.72-9
48.07;01/03/2020;16/12/2021 00:00;18.28-3
33.62;01/03/2020;16/12/2021 00:00;16.16-2
26.04;01/03/2020;16/12/2021 00:00;18.64-8
26.04;01/03/2020;16/12/2021 00:00;18.65-5
26.04;01/03/2020;16/12/2021 00:00;146.42-3
26.04;01/03/2020;16/12/2021 00:00;
26.04;01/03/2020;16/12/2021 00:00;154.13-8
26.04;01/03/2020;16/12/2021 00:00;137.14-1
26.04;01/03/2020;16/12/2021 00:00;19.37-2
26.04;01/03/2020;16/12/2021 00:00;18.55-6
68.83;01/03/2020;16/12/2021 00:00;20.50-3
31.11;01/03/2020;16/12/2021 00:00;16.77-4
41.17;01/03/2020;16/12/2021 00:00;15.52-9
39.80;01/03/2020;16/12/2021 00:00;17.51-7
26.04;01/03/2020;16/12/2021 00:00;20.89-1
39.12;01/03/2020;16/12/2021 00:00;18.69-7
57.35;01/03/2020;16/12/2021 00:00;20.18-0
76.84;01/03/2020;16/12/2021 00:00;20.69-3
71.97;01/03/2020;16/12/2021 00:00;15.82-6
32.83;01/03/2020;16/12/2021 00:00;20.21-4
73.23;01/03/2020;16/12/2021 00:00;20.24-8
142.22;01/03/2020;16/12/2021 00:00;15.91-7
32.48;01/03/2020;16/12/2021 00:00;18.14-3
98.21;01/03/2020;16/12/2021 00:00;15.96-6
27.97;01/03/2020;16/12/2021 00:00;16.44-4
30.95;01/03/2020;16/12/2021 00:00;18.02-8
40.54;01/03/2020;16/12/2021 00:00;110.15-5
70.09;01/03/2020;16/12/2021 00:00;20.30-5
42.26;01/03/2020;16/12/2021 00:00;20.60-2
26.04;01/03/2020;16/12/2021 00:00;16.58-4
17.36;01/03/2020;16/12/2021 00:00;15.92-5
11.99;01/03/2020;16/12/2021 00:00;16.68-3
26.04;01/03/2020;16/12/2021 00:00;20.55-2
30.95;01/03/2020;16/12/2021 00:00;20.31-3
26.04;01/03/2020;16/12/2021 00:00;18.56-4
26.04;01/03/2020;16/12/2021 00:00;18.62-2
26.04;01/03/2020;16/12/2021 00:00;18.32-5
26.04;01/03/2020;16/12/2021 00:00;135.82-2
26.04;01/03/2020;16/12/2021 00:00;18.34-1
26.04;01/03/2020;16/12/2021 00:00;18.82-0
26.04;01/03/2020;16/12/2021 00:00;136.71-3
28.43;01/03/2020;16/12/2021 00:00;137.76-0
26.04;01/03/2020;16/12/2021 00:00;137.90-1
26.04;01/03/2020;16/12/2021 00:00;16.87-3
26.04;01/03/2020;16/12/2021 00:00;
26.04;01/03/2020;16/12/2021 00:00;16.19-6
26.04;01/03/2020;16/12/2021 00:00;18.42-4
26.04;01/03/2020;16/12/2021 00:00;20.72-7
30.79;01/03/2020;16/12/2021 00:00;16.42-8
26.04;01/03/2020;16/12/2021 00:00;18.00-2
26.04;01/03/2020;16/12/2021 00:00;203.54-7
26.04;01/03/2020;16/12/2021 00:00;18.52-3
26.04;01/03/2020;16/12/2021 00:00;17.09-5
26.04;01/03/2020;16/12/2021 00:00;17.11-1
26.04;01/03/2020;16/12/2021 00:00;19.20-8
26.04;01/03/2020;16/12/2021 00:00;18.63-0
26.04;01/03/2020;16/12/2021 00:00;18.68-9
26.04;01/03/2020;16/12/2021 00:00;
27.34;01/03/2020;16/12/2021 00:00;19.75-2
40.38;01/03/2020;16/12/2021 00:00;15.56-0
37.40;01/03/2020;16/12/2021 00:00;20.73-5
43.68;01/03/2020;16/12/2021 00:00;16.40-2
39.12;01/03/2020;16/12/2021 00:00;20.04-0
32.37;01/03/2020;16/12/2021 00:00;20.21-4
46.62;01/03/2020;16/12/2021 00:00;19.32-3
49.81;01/03/2020;16/12/2021 00:00;17.42-6
47.45;01/03/2020;16/12/2021 00:00;17.57-4
93.65;01/03/2020;16/12/2021 00:00;20.45-3
87.69;01/03/2020;16/12/2021 00:00;19.77-8
66.62;01/03/2020;16/12/2021 00:00;17.27-7
233.20;01/03/2020;16/12/2021 00:00;20.90-9
103.71;01/03/2020;16/12/2021 00:00;16.05-5
26.04;01/03/2020;16/12/2021 00:00;20.06-5
14.72;01/03/2020;16/12/2021 00:00;19.70-3
39.75;01/03/2020;16/12/2021 00:00;20.58-6
26.04;01/03/2020;16/12/2021 00:00;
26.04;01/03/2020;16/12/2021 00:00;20.56-0
72.44;01/03/2020;16/12/2021 00:00;19.83-6
26.04;01/03/2020;16/12/2021 00:00;16.70-9
39.91;01/03/2020;16/12/2021 00:00;20.57-8
27.34;01/03/2020;16/12/2021 00:00;16.69-1
26.04;01/03/2020;16/12/2021 00:00;20.59-4
28.43;01/03/2020;16/12/2021 00:00;16.66-7
26.04;01/03/2020;16/12/2021 00:00;16.86-5
26.04;01/03/2020;16/12/2021 00:00;136.14-3
26.04;01/03/2020;16/12/2021 00:00;18.78-8
26.04;01/03/2020;16/12/2021 00:00;20.20-6
26.04;01/03/2020;16/12/2021 00:00;18.79-6
26.04;01/03/2020;16/12/2021 00:00;18.37-4
26.04;01/03/2020;16/12/2021 00:00;20.08-1
26.04;01/03/2020;16/12/2021 00:00;19.61-2
26.04;01/03/2020;16/12/2021 00:00;135.80-6
26.04;01/03/2020;16/12/2021 00:00;137.12-5
26.04;01/03/2020;16/12/2021 00:00;20.09-9
26.04;01/03/2020;16/12/2021 00:00;17.07-9
26.04;01/03/2020;16/12/2021 00:00;18.88-7
26.04;01/03/2020;16/12/2021 00:00;18.44-0
26.04;01/03/2020;16/12/2021 00:00;19.86-9
33.62;01/03/2020;16/12/2021 00:00;18.92-9
26.04;01/03/2020;16/12/2021 00:00;18.99-4
26.04;01/03/2020;16/12/2021 00:00;19.91-9
26.04;01/03/2020;16/12/2021 00:00;19.12-5
26.04;01/03/2020;16/12/2021 00:00;136.45-7
26.04;01/03/2020;16/12/2021 00:00;19.02-6
26.04;01/03/2020;16/12/2021 00:00;18.73-9
26.04;01/03/2020;16/12/2021 00:00;136.46-5
26.04;01/03/2020;16/12/2021 00:00;18.61-4
26.04;01/03/2020;16/12/2021 00:00;136.89-5
26.04;01/03/2020;16/12/2021 00:00;19.08-3
39.12;01/03/2020;16/12/2021 00:00;16.29-5
41.58;01/03/2020;16/12/2021 00:00;20.94-1
29.85;01/03/2020;16/12/2021 00:00;17.34-3
29.02;01/03/2020;16/12/2021 00:00;17.40-0
36.77;01/03/2020;16/12/2021 00:00;17.50-9
22.84;01/03/2020;16/12/2021 00:00;20.13-1
12.89;01/03/2020;16/12/2021 00:00;19.47-1
63.48;01/03/2020;16/12/2021 00:00;16.26-1
33.62;01/03/2020;16/12/2021 00:00;18.11-9
32.37;01/03/2020;16/12/2021 00:00;19.64-6
26.04;01/03/2020;16/12/2021 00:00;16.51-9
26.04;01/03/2020;16/12/2021 00:00;18.21-8
26.04;01/03/2020;16/12/2021 00:00;
26.04;01/03/2020;16/12/2021 00:00;16.56-8
26.04;01/03/2020;16/12/2021 00:00;18.05-1
36.61;01/03/2020;16/12/2021 00:00;15.87-5
29.69;01/03/2020;16/12/2021 00:00;19.66-1
26.04;01/03/2020;16/12/2021 00:00;136.07-7
8.68;01/03/2020;16/12/2021 00:00;
26.04;01/03/2020;16/12/2021 00:00;
26.04;01/03/2020;16/12/2021 00:00;17.04-6
26.04;01/03/2020;16/12/2021 00:00;16.96-4
26.04;01/03/2020;16/12/2021 00:00;18.29-1
26.04;01/03/2020;16/12/2021 00:00;20.02-4
26.04;01/03/2020;16/12/2021 00:00;20.76-8
8.68;01/03/2020;16/12/2021 00:00;
26.04;01/03/2020;16/12/2021 00:00;135.78-0
26.04;01/03/2020;16/12/2021 00:00;20.78-4
26.04;01/03/2020;16/12/2021 00:00;146.98-5
27.18;01/03/2020;16/12/2021 00:00;
26.04;01/03/2020;16/12/2021 00:00;20.27-1
26.04;01/03/2020;16/12/2021 00:00;20.64-4
26.04;01/03/2020;16/12/2021 00:00;18.98-6
59.06;01/03/2020;16/08/2021 00:00;18.30-9
26.04;01/03/2020;16/12/2021 00:00;
26.04;01/03/2020;16/12/2021 00:00;18.72-1
26.04;01/03/2020;16/12/2021 00:00;18.49-9
